tweetID	label	has_reply	sarcasm	Contains_Hate	number_of_replies	sarcasm_mean	hate_mean
1249287395037425669	TRUE	1	0	0	8	0	0
1250329912637968386	TRUE	1	0	0	1	0	0
1251107352956350464	TRUE	1	0	0	2	0	0
1251601133510037505	TRUE	1	0	0	7	0	0
1252288169866903555	TRUE	1	0	0	1	0	0
1252372725181497344	TRUE	1	0	0	2	0	0
1245440798532882434	TRUE	1	0	0	2	0	0
1245460618137788422	TRUE	1	0	0	5	0	0
1241364692519583746	TRUE	1	0	0	2	0	0
1243607953183301636	TRUE	1	0	0	2	0	0
1245832918011871232	TRUE	1	0	0	6	0	0
1250365766949617667	TRUE	1	0	0	2	0	0
1255539138490744835	TRUE	1	0	0	2	0	0
1240392243535654914	TRUE	1	0	0	3	0	0
1240634991744335874	TRUE	1	0	0	2	0	0
1244685926233759745	TRUE	1	0	0	2	0	0
1236758978371215361	TRUE	1	0	0	61	0.1967213115	0
1237345913296871424	TRUE	1	0	0	28	0.25	0.07142857143
1242896630183014401	TRUE	1	0	0	6	0.1666666667	0
1245848485318066177	TRUE	1	0	0	11	0.09090909091	0.09090909091
1250405314907779072	TRUE	1	0	0	4	0	0
1248751196489293826	TRUE	1	0	0	2	0	0
1248751875203219456	TRUE	1	0	0	7	0	0
1249736604962500608	TRUE	1	0	0	2	0	0
1256000032672747521	TRUE	1	0	0	6	0.1666666667	0
1248570277136662529	TRUE	1	0	0	3	0	0
1250064210526179328	TRUE	1	0	0	3	0.3333333333	0
1250557435972136961	TRUE	1	0	0	32	0.0625	0.0625
1251611458745413632	TRUE	1	0	0	2	0	0
1254188733613703168	FALSE	1	0	0	2	0	0
1244394807826550785	FALSE	1	0	0	1	0	0
1249473327481131014	TRUE	1	0	0	32	0.375	0.0625
